bill_id,date,customer_name,city,phone_number,product_name,category,quantity,price_per_unit,total_amount
1940,05-08-2022,Samantha Davenport,Kolkata,9.11732E+11,Coca-Cola,Cold Drink,9,40,360
7596,22-10-2023,David Chapman,Bangalore,9.16696E+11,Daal,Grocery,3,130,390
7844,18-01-2023,Krystal Martinez,Jaipur,9.14348E+11,Hair Spray,Cosmetics,4,230,920
8974,07-04-2023,Dean Franklin,Bangalore,9.1264E+11,Sprite,Cold Drink,9,30,270
4777,23-03-2022,Larry Washington,Hyderabad,9.12289E+11,Pepsi,Cold Drink,6,20,120
1786,04-12-2023,Michelle Krueger,Chennai,9.11633E+11,Perfume,Beauty,4,80,320
4911,11-12-2023,Nicholas Jimenez,Jaipur,9.13709E+11,Bath Soap,Cosmetics,6,80,480
5716,30-04-2023,April Martin,Ahmedabad,9.10092E+11,Hair Spray,Cosmetics,5,230,1150
2098,08-01-2022,Sonya Welch,Mumbai,9.17602E+11,Shampoo,Beauty,3,40,120
6423,01-10-2023,Brenda Wilson,Kolkata,9.18995E+11,Rice,Grocery,10,100,1000
4479,26-02-2023,Justin Baldwin,Delhi,9.19149E+11,Tea,Grocery,4,100,400
2055,14-03-2023,Richard Tran,Lucknow,9.11114E+11,Wheat,Grocery,9,120,1080
1552,05-01-2022,Jessica Johnson,Jaipur,9.19008E+11,Coca-Cola,Cold Drink,9,40,360
7428,02-08-2022,John Rowland,Lucknow,9.15378E+11,Frooti,Cold Drink,2,30,60
6268,06-11-2022,Daniel Lamb,Bangalore,9.14071E+11,Perfume,Beauty,7,80,560
2568,01-06-2022,Kristen Davis,Bangalore,9.14604E+11,Lipstick,Beauty,5,40,200
6742,21-10-2023,Daniel Moreno,Hyderabad,9.19617E+11,Daal,Grocery,1,130,130
8374,01-03-2022,Jacob Rhodes,Ahmedabad,9.13004E+11,Tea,Grocery,2,100,200
6478,30-07-2022,Timothy Lambert,Chennai,9.16802E+11,Perfume,Beauty,10,80,800
6867,20-01-2023,Carlos Robinson,Pune,9.17312E+11,Pepsi,Cold Drink,5,20,100
3718,16-02-2023,Kristen Rhodes,Jaipur,9.13561E+11,Perfume,Beauty,6,80,480
1199,05-08-2022,Joseph Lin,Hyderabad,9.16703E+11,Tea,Grocery,7,100,700
2941,28-08-2023,Kyle Hodge,Delhi,9.16451E+11,Pepsi,Cold Drink,6,20,120
8240,06-07-2023,Jacob Wood,Lucknow,9.1844E+11,Body Lotion,Cosmetics,9,200,1800
6896,17-08-2023,Joe Nelson,Ahmedabad,9.13109E+11,Coca-Cola,Cold Drink,2,40,80
7311,28-06-2022,Shelley Schultz,Bangalore,9.12704E+11,Sugar,Grocery,1,30,30
6390,07-08-2023,Antonio Garcia,Hyderabad,9.10644E+11,Daal,Grocery,9,130,1170
8578,06-11-2023,Matthew Vargas MD,Mumbai,9.1154E+11,Lipstick,Beauty,5,40,200
6220,02-04-2023,Susan Lee,Mumbai,9.13667E+11,Body Lotion,Cosmetics,3,200,600
3331,26-01-2022,Allen Jackson,Lucknow,9.12794E+11,Lipstick,Beauty,9,40,360
4360,16-11-2023,Matthew Tate,Chennai,9.18974E+11,Face Cream,Cosmetics,4,100,400
5633,11-08-2022,Maria Camacho,Jaipur,9.11047E+11,Rice,Grocery,4,100,400
3932,11-02-2023,Christina Williams,Lucknow,9.19591E+11,Shampoo,Beauty,2,40,80
8647,18-05-2023,Crystal George,Pune,9.19337E+11,Sugar,Grocery,6,30,180
6009,08-11-2022,Samantha Fisher,Lucknow,9.15791E+11,Perfume,Beauty,7,80,560
2116,13-08-2023,Thomas Williams,Kolkata,9.13756E+11,Hair Gel,Cosmetics,3,150,450
7238,05-10-2023,David Warren,Delhi,9.1238E+11,Lipstick,Beauty,3,40,120
7263,25-10-2023,Annette Fisher,Hyderabad,9.13811E+11,Rice,Grocery,10,100,1000
3217,11-12-2022,Charles Carrillo,Kolkata,9.16007E+11,Rice,Grocery,7,100,700
9091,12-06-2023,Laura Farley,Pune,9.17747E+11,Wheat,Grocery,6,120,720
8579,28-11-2022,Daniel Garcia,Jaipur,9.1088E+11,Lipstick,Beauty,8,40,320
1414,17-02-2022,Kimberly Taylor,Kolkata,9.13858E+11,Sprite,Cold Drink,7,30,210
3129,22-01-2023,Samuel Smith,Bangalore,9.18442E+11,Face Cream,Cosmetics,8,100,800
7889,01-03-2023,Edgar Martin,Ahmedabad,9.14378E+11,Tea,Grocery,5,100,500
4809,15-06-2022,Tammy Walsh,Jaipur,9.18483E+11,Mazaa,Cold Drink,7,20,140
8520,12-01-2022,Nicole Macias,Pune,9.14506E+11,Perfume,Beauty,3,80,240
2449,19-05-2022,Tammy Russell,Bangalore,9.12889E+11,Sprite,Cold Drink,8,30,240
4015,06-01-2022,Dylan Ford,Lucknow,9.11394E+11,Rice,Grocery,2,100,200
6722,20-12-2022,Bob Foster,Pune,9.12382E+11,Wheat,Grocery,5,120,600
7926,30-03-2023,Ryan Curtis,Mumbai,9.19898E+11,Wheat,Grocery,2,120,240
8138,19-08-2022,Marc Rivera,Jaipur,9.13115E+11,Wheat,Grocery,10,120,1200
7132,12-11-2023,Laura Hodge,Hyderabad,9.1369E+11,Shampoo,Beauty,9,40,360
2423,02-02-2023,Cody Collins,Delhi,9.13329E+11,Sugar,Grocery,6,30,180
9447,20-12-2023,John Waller,Mumbai,9.12098E+11,Lipstick,Beauty,4,40,160
1331,25-09-2022,Tammy Thompson,Kolkata,9.13173E+11,Bath Soap,Cosmetics,5,80,400
3297,04-06-2023,Michelle Lopez,Bangalore,9.10981E+11,Mazaa,Cold Drink,10,20,200
9118,15-10-2022,Leslie Williams,Bangalore,9.16699E+11,Shampoo,Beauty,6,40,240
6542,21-12-2023,Lisa Wilson,Kolkata,9.17806E+11,Coca-Cola,Cold Drink,7,40,280
1106,02-04-2022,Kimberly Norman,Jaipur,9.10944E+11,Lipstick,Beauty,8,40,320
3969,06-09-2023,Jason Mcdaniel,Kolkata,9.10992E+11,Hair Gel,Cosmetics,10,150,1500
6524,24-07-2022,Abigail Hayes,Pune,9.12648E+11,Shampoo,Beauty,7,40,280
1658,10-02-2022,Zachary Olson,Ahmedabad,9.12798E+11,Daal,Grocery,9,130,1170
6925,12-10-2022,Megan Boyle,Mumbai,9.16362E+11,Lipstick,Beauty,9,40,360
1064,02-02-2023,Robin Wu,Bangalore,9.12209E+11,Bath Soap,Cosmetics,9,80,720
2128,14-01-2023,Darin Smith,Delhi,9.17071E+11,Mazaa,Cold Drink,6,20,120
3399,05-10-2023,Rebecca Morgan,Hyderabad,9.14982E+11,Hair Spray,Cosmetics,1,230,230
4497,08-11-2023,Laura Williams,Mumbai,9.15293E+11,Body Lotion,Cosmetics,4,200,800
7112,03-07-2022,Kayla Roberts,Chennai,9.16263E+11,Shampoo,Beauty,5,40,200
3147,15-03-2023,Amanda Hubbard,Lucknow,9.1678E+11,Sprite,Cold Drink,4,30,120
7296,22-12-2023,Raymond Wilkinson,Chennai,9.11271E+11,Bath Soap,Cosmetics,9,80,720
5337,16-01-2023,Carrie Young,Jaipur,9.10386E+11,Face Cream,Cosmetics,4,100,400
7148,28-01-2023,Shannon Harris,Hyderabad,9.13729E+11,Bath Soap,Cosmetics,2,80,160
6275,13-07-2022,Dillon Soto,Bangalore,9.19504E+11,Face Cream,Cosmetics,1,100,100
6963,29-10-2022,Michael Davila,Lucknow,9.13676E+11,Face Cream,Cosmetics,6,100,600
2023,04-06-2022,Andrea Burke,Lucknow,9.18271E+11,Lipstick,Beauty,10,40,400
1847,06-01-2022,Brittany Ruiz,Pune,9.14833E+11,Perfume,Beauty,9,80,720
2900,12-03-2023,Chelsea Richards,Lucknow,9.1721E+11,Frooti,Cold Drink,3,30,90
5658,19-11-2023,Jacob Smith,Mumbai,9.11969E+11,Lipstick,Beauty,6,40,240
5866,27-08-2022,Scott Caldwell,Ahmedabad,9.17237E+11,Body Lotion,Cosmetics,10,200,2000
2372,09-06-2023,Craig Scott,Delhi,9.16241E+11,Lipstick,Beauty,6,40,240
3165,23-02-2023,Miss Jennifer Turner,Kolkata,9.14709E+11,Hair Gel,Cosmetics,7,150,1050
9133,25-12-2022,Andrew White,Ahmedabad,9.18468E+11,Hair Gel,Cosmetics,4,150,600
5144,22-12-2022,Robert Wong,Delhi,9.16544E+11,Lipstick,Beauty,5,40,200
8498,29-01-2023,Jeanette Cooley,Pune,9.16292E+11,Sprite,Cold Drink,4,30,120
5218,24-09-2023,Frances Lewis,Mumbai,9.16736E+11,Rice,Grocery,9,100,900
2482,31-12-2022,Julia Sharp,Delhi,9.1546E+11,Perfume,Beauty,4,80,320
9235,04-03-2022,Scott Meyer,Bangalore,9.17709E+11,Rice,Grocery,8,100,800
9739,02-06-2023,Karla Doyle,Kolkata,9.17401E+11,Perfume,Beauty,6,80,480
2796,02-10-2022,Brooke Jones,Kolkata,9.15073E+11,Sugar,Grocery,1,30,30
4646,16-12-2022,Amber Vasquez,Ahmedabad,9.17354E+11,Frooti,Cold Drink,6,30,180
9798,12-05-2022,Meghan Jackson,Delhi,9.17877E+11,Lipstick,Beauty,4,40,160
6326,26-05-2023,Kirk Santos,Lucknow,9.19153E+11,Body Lotion,Cosmetics,9,200,1800
5090,12-10-2023,Adrian Cole,Kolkata,9.19146E+11,Lipstick,Beauty,10,40,400
6086,16-05-2023,Dakota Willis,Kolkata,9.17742E+11,Rice,Grocery,9,100,900
6356,01-12-2023,Eric Torres,Mumbai,9.16561E+11,Wheat,Grocery,5,120,600
8086,02-06-2022,Sarah Page,Bangalore,9.19424E+11,Face Cream,Cosmetics,10,100,1000
7540,06-12-2022,Jenny Brown,Pune,9.10292E+11,Frooti,Cold Drink,5,30,150
3602,17-05-2022,Sean Reynolds,Hyderabad,9.18507E+11,Mazaa,Cold Drink,5,20,100
7513,27-11-2022,Beth Foster,Hyderabad,9.17211E+11,Frooti,Cold Drink,4,30,120
6220,18-07-2022,Mercedes James,Bangalore,9.1801E+11,Body Lotion,Cosmetics,1,200,200
1907,07-04-2022,Jose Choi,Chennai,9.11709E+11,Hair Gel,Cosmetics,6,150,900
6510,25-01-2022,Anthony Berger,Delhi,9.12128E+11,Shampoo,Beauty,9,40,360
3392,08-11-2023,Robert Alvarez,Lucknow,9.14314E+11,Sugar,Grocery,2,30,60
5215,13-08-2023,Benjamin Garcia,Delhi,9.14039E+11,Perfume,Beauty,6,80,480
8601,25-03-2023,Brittany Parker,Chennai,9.19137E+11,Daal,Grocery,6,130,780
7292,18-06-2022,Daniel Andrews,Mumbai,9.17627E+11,Shampoo,Beauty,7,40,280
6894,03-03-2022,Melissa Castillo,Delhi,9.17023E+11,Hair Spray,Cosmetics,2,230,460
8617,25-10-2023,Ashley Sanders,Ahmedabad,9.12392E+11,Lipstick,Beauty,3,40,120
1196,24-12-2022,Cheryl Benson,Chennai,9.16597E+11,Wheat,Grocery,6,120,720
3178,28-06-2022,John Dunn,Chennai,9.10624E+11,Hair Gel,Cosmetics,5,150,750
5627,19-09-2022,Jennifer Collins,Hyderabad,9.17375E+11,Sprite,Cold Drink,4,30,120
7944,04-07-2022,Danny Gates,Lucknow,9.1446E+11,Pepsi,Cold Drink,2,20,40
7467,19-03-2022,Jeremy Sandoval,Lucknow,9.16063E+11,Sprite,Cold Drink,6,30,180
8667,17-12-2023,Christopher Harper,Delhi,9.11272E+11,Tea,Grocery,5,100,500
8827,01-02-2023,Douglas Gibson,Jaipur,9.11702E+11,Sprite,Cold Drink,9,30,270
2160,28-01-2023,Ana Gonzalez,Lucknow,9.15433E+11,Coca-Cola,Cold Drink,10,40,400
7577,24-01-2022,Anthony Wilson,Chennai,9.12084E+11,Hair Spray,Cosmetics,3,230,690
7777,29-06-2023,Allen Barry,Kolkata,9.19778E+11,Shampoo,Beauty,9,40,360
7189,17-01-2022,Cody Padilla,Jaipur,9.11324E+11,Shampoo,Beauty,7,40,280
9093,08-08-2022,Nicole Contreras,Ahmedabad,9.16183E+11,Frooti,Cold Drink,7,30,210
7920,09-01-2023,Michelle Washington,Hyderabad,9.19957E+11,Sugar,Grocery,8,30,240
9119,03-06-2022,Kathleen Martinez,Pune,9.16242E+11,Wheat,Grocery,10,120,1200
3376,10-11-2023,Miranda Ramsey,Kolkata,9.10227E+11,Mazaa,Cold Drink,8,20,160
8489,16-02-2023,Rebecca Sanchez,Jaipur,9.17092E+11,Rice,Grocery,4,100,400
3430,04-12-2022,Debbie Smith,Hyderabad,9.16943E+11,Perfume,Beauty,5,80,400
4541,08-02-2023,Justin Mcpherson,Kolkata,9.18008E+11,Body Lotion,Cosmetics,5,200,1000
1386,25-07-2023,Michael Owens,Mumbai,9.17952E+11,Hair Spray,Cosmetics,7,230,1610
1745,27-08-2023,Wanda Gomez,Jaipur,9.13171E+11,Hair Gel,Cosmetics,2,150,300
5622,21-06-2023,John Morales MD,Ahmedabad,9.15134E+11,Hair Spray,Cosmetics,5,230,1150
4690,24-03-2022,Sarah Davis,Mumbai,9.19902E+11,Hair Spray,Cosmetics,4,230,920
1036,18-06-2023,Shannon Carson,Kolkata,9.1357E+11,Sprite,Cold Drink,2,30,60
8459,17-01-2022,James Hill,Jaipur,9.11847E+11,Rice,Grocery,3,100,300
3561,11-05-2022,Joshua Lewis,Pune,9.18116E+11,Mazaa,Cold Drink,8,20,160
3238,02-12-2023,Brenda Williams,Lucknow,9.1873E+11,Body Lotion,Cosmetics,7,200,1400
3941,20-09-2023,Nathan Obrien,Mumbai,9.14065E+11,Wheat,Grocery,10,120,1200
9024,25-06-2023,Lisa Paul,Lucknow,9.16258E+11,Sprite,Cold Drink,1,30,30
8039,10-02-2022,Kaitlyn Simmons,Mumbai,9.17816E+11,Pepsi,Cold Drink,2,20,40
4537,13-10-2022,Rebecca Quinn,Chennai,9.18421E+11,Sugar,Grocery,8,30,240
4723,15-12-2022,Travis Moran,Mumbai,9.14636E+11,Hair Spray,Cosmetics,4,230,920
1296,07-10-2023,Martin Carlson,Mumbai,9.13779E+11,Frooti,Cold Drink,6,30,180
5291,02-04-2023,Stephen Tucker,Bangalore,9.19437E+11,Wheat,Grocery,8,120,960
2379,11-10-2022,Daniel Ibarra,Pune,9.10934E+11,Body Lotion,Cosmetics,7,200,1400
1214,06-06-2022,Deanna Cooper,Pune,9.19601E+11,Shampoo,Beauty,4,40,160
3684,31-03-2022,Michelle Moran,Lucknow,9.10075E+11,Lipstick,Beauty,4,40,160
6222,24-08-2022,Mark Wilson,Hyderabad,9.13418E+11,Sprite,Cold Drink,5,30,150
2285,05-09-2023,Austin Kirk,Jaipur,9.1268E+11,Shampoo,Beauty,8,40,320
5542,06-09-2022,Rebecca Burnett,Chennai,9.13622E+11,Bath Soap,Cosmetics,9,80,720
7091,14-02-2023,Peggy Berry,Bangalore,9.10606E+11,Bath Soap,Cosmetics,1,80,80
5700,11-06-2022,Kimberly Gonzalez,Lucknow,9.16773E+11,Wheat,Grocery,3,120,360
3121,18-12-2022,Michael Smith,Hyderabad,9.10343E+11,Sugar,Grocery,6,30,180
3361,05-06-2022,Rebecca Preston,Jaipur,9.16641E+11,Rice,Grocery,8,100,800
1453,18-08-2022,Eric Bell,Ahmedabad,9.18458E+11,Pepsi,Cold Drink,6,20,120
5045,26-04-2023,Erin Cannon,Kolkata,9.14646E+11,Sugar,Grocery,3,30,90
8725,06-07-2022,Larry Salas,Mumbai,9.1011E+11,Wheat,Grocery,5,120,600
7893,05-07-2022,Marissa Oneal,Delhi,9.15383E+11,Coca-Cola,Cold Drink,10,40,400
8823,19-12-2022,Jeremy Alvarez,Bangalore,9.18346E+11,Body Lotion,Cosmetics,6,200,1200
8951,29-06-2023,Tamara Maldonado,Mumbai,9.12971E+11,Sugar,Grocery,2,30,60
3009,24-10-2023,Kimberly Mclaughlin,Ahmedabad,9.18287E+11,Wheat,Grocery,8,120,960
1959,23-08-2023,Victor Bryant,Mumbai,9.14843E+11,Sprite,Cold Drink,8,30,240
8874,29-03-2022,Stephanie Frey,Kolkata,9.15179E+11,Mazaa,Cold Drink,1,20,20
6947,16-07-2023,Latoya Ramirez,Chennai,9.15638E+11,Hair Gel,Cosmetics,6,150,900
8561,03-11-2022,Keith Davis,Ahmedabad,9.1698E+11,Hair Spray,Cosmetics,1,230,230
7136,11-06-2022,Natalie Hernandez,Ahmedabad,9.19605E+11,Mazaa,Cold Drink,8,20,160
5545,27-01-2023,Terry Sims,Lucknow,9.12863E+11,Daal,Grocery,6,130,780
7080,29-12-2023,Kevin Tyler,Kolkata,9.1382E+11,Frooti,Cold Drink,5,30,150
3585,06-01-2022,Dr. Rebecca Hoover,Mumbai,9.17428E+11,Perfume,Beauty,10,80,800
7024,04-12-2023,Mr. Brian Benson Jr.,Kolkata,9.16616E+11,Lipstick,Beauty,8,40,320
5478,19-03-2022,Mr. Casey Mccoy Jr.,Mumbai,9.12811E+11,Shampoo,Beauty,7,40,280
4162,29-09-2022,Donna Carr,Chennai,9.14807E+11,Coca-Cola,Cold Drink,3,40,120
1528,24-05-2023,James Moore,Ahmedabad,9.18159E+11,Coca-Cola,Cold Drink,2,40,80
3953,08-02-2022,Luke Kelley,Kolkata,9.13651E+11,Frooti,Cold Drink,3,30,90
5170,29-06-2022,Hayden Hicks,Chennai,9.15261E+11,Sprite,Cold Drink,2,30,60
3283,24-08-2023,Jason Thompson,Mumbai,9.174E+11,Shampoo,Beauty,1,40,40
5659,06-10-2022,Karla Singh,Delhi,9.19492E+11,Sugar,Grocery,7,30,210
1722,12-06-2023,Leslie Arellano,Jaipur,9.15203E+11,Tea,Grocery,2,100,200
1343,05-08-2022,Richard Bright,Jaipur,9.17623E+11,Perfume,Beauty,9,80,720
2657,28-10-2023,Scott Gates,Ahmedabad,9.16429E+11,Hair Gel,Cosmetics,3,150,450
6691,28-06-2023,Amanda Jackson,Kolkata,9.12682E+11,Frooti,Cold Drink,5,30,150
7304,21-08-2023,Terry West,Ahmedabad,9.16913E+11,Hair Spray,Cosmetics,4,230,920
8770,07-08-2022,Daniel Powell,Hyderabad,9.16469E+11,Pepsi,Cold Drink,1,20,20
2847,02-06-2023,Melissa Howard,Chennai,9.13524E+11,Sugar,Grocery,1,30,30
6438,01-02-2023,Stephanie Beltran,Lucknow,9.15367E+11,Tea,Grocery,7,100,700
2017,11-02-2022,Roger Wise,Lucknow,9.1344E+11,Coca-Cola,Cold Drink,1,40,40
9166,09-12-2022,Kenneth Miller,Mumbai,9.19308E+11,Shampoo,Beauty,3,40,120
9876,08-05-2023,Amanda Jones,Ahmedabad,9.16577E+11,Bath Soap,Cosmetics,7,80,560
2193,11-11-2022,Kristin Hurst,Jaipur,9.13416E+11,Frooti,Cold Drink,7,30,210
3569,24-03-2022,Miranda Moore,Jaipur,9.16143E+11,Daal,Grocery,2,130,260
5441,17-05-2023,Brandon Cain,Jaipur,9.17659E+11,Mazaa,Cold Drink,6,20,120
5067,09-04-2022,Chelsea Parker,Bangalore,9.11944E+11,Rice,Grocery,7,100,700
3949,15-05-2023,Michael Hamilton,Hyderabad,9.15038E+11,Daal,Grocery,5,130,650
6843,21-09-2023,Kathryn Martinez,Chennai,9.12272E+11,Frooti,Cold Drink,7,30,210
5561,10-10-2023,Samantha Fischer,Bangalore,9.15241E+11,Pepsi,Cold Drink,3,20,60
9054,17-09-2022,Ryan Galloway,Lucknow,9.10578E+11,Hair Spray,Cosmetics,2,230,460
8431,16-04-2022,Mary Frederick,Hyderabad,9.17876E+11,Tea,Grocery,10,100,1000
8466,03-08-2022,Frank Bernard,Hyderabad,9.11846E+11,Perfume,Beauty,10,80,800
1648,19-02-2022,Catherine Mooney,Hyderabad,9.18441E+11,Tea,Grocery,4,100,400
1244,27-03-2022,Angelica Arias,Pune,9.11954E+11,Tea,Grocery,4,100,400
1284,01-07-2022,Tanner Trujillo,Ahmedabad,9.19491E+11,Sprite,Cold Drink,9,30,270
8571,26-11-2022,Jill Johnson,Chennai,9.10764E+11,Wheat,Grocery,9,120,1080
4931,07-07-2022,Joshua Petty,Bangalore,9.15178E+11,Coca-Cola,Cold Drink,8,40,320
1068,21-02-2023,Ruben Norris,Mumbai,9.16389E+11,Hair Gel,Cosmetics,1,150,150
1853,09-06-2023,Rebecca Jones,Delhi,9.11266E+11,Daal,Grocery,9,130,1170
1104,12-11-2022,Thomas Jackson,Bangalore,9.14287E+11,Sugar,Grocery,5,30,150
2524,07-01-2022,Sandra Williams,Hyderabad,9.14784E+11,Hair Gel,Cosmetics,7,150,1050
3183,05-12-2022,Michael Garcia,Jaipur,9.10625E+11,Lipstick,Beauty,6,40,240
1002,06-08-2022,Rodney Sutton,Lucknow,9.15413E+11,Body Lotion,Cosmetics,5,200,1000
9176,22-01-2022,Tammy Hobbs,Jaipur,9.16327E+11,Daal,Grocery,1,130,130
1478,04-12-2023,Susan Taylor,Ahmedabad,9.13491E+11,Daal,Grocery,2,130,260
4546,15-07-2023,Robert Duran,Ahmedabad,9.15001E+11,Bath Soap,Cosmetics,1,80,80
7105,02-12-2023,Bobby Silva,Kolkata,9.15712E+11,Frooti,Cold Drink,3,30,90
9859,22-08-2022,Connie Smith,Ahmedabad,9.16619E+11,Sprite,Cold Drink,6,30,180
1882,29-08-2023,Jeffery Sanchez,Lucknow,9.12147E+11,Face Cream,Cosmetics,1,100,100
5602,17-10-2022,Jason Poole,Kolkata,9.19973E+11,Sprite,Cold Drink,7,30,210
5596,12-03-2022,Jessica Martinez,Lucknow,9.17131E+11,Perfume,Beauty,7,80,560
4588,02-08-2023,Gregory Gardner,Lucknow,9.10484E+11,Coca-Cola,Cold Drink,8,40,320
4397,20-04-2022,Tina Robbins,Jaipur,9.13871E+11,Body Lotion,Cosmetics,10,200,2000
4942,07-09-2022,Andrew Gonzalez,Jaipur,9.10691E+11,Hair Gel,Cosmetics,7,150,1050
1735,01-04-2022,Nicholas Saunders,Delhi,9.17911E+11,Coca-Cola,Cold Drink,1,40,40
7524,26-01-2022,Brandon Bentley,Lucknow,9.10156E+11,Daal,Grocery,5,130,650
5536,29-03-2022,Melissa Jacobs,Kolkata,9.13191E+11,Perfume,Beauty,6,80,480
1412,07-06-2023,Carl Kelly,Delhi,9.11138E+11,Tea,Grocery,6,100,600
6541,01-12-2023,Ronald Griffin,Mumbai,9.15803E+11,Perfume,Beauty,10,80,800
1204,11-08-2022,Rachel Bell,Jaipur,9.11869E+11,Coca-Cola,Cold Drink,5,40,200
2141,08-09-2023,Andrew Hughes,Lucknow,9.13703E+11,Daal,Grocery,2,130,260
3545,06-09-2022,Angela Harris,Chennai,9.13647E+11,Coca-Cola,Cold Drink,9,40,360
8322,22-03-2022,Justin Williamson,Chennai,9.16368E+11,Rice,Grocery,3,100,300
2914,09-04-2023,Stephanie Smith,Pune,9.16648E+11,Hair Gel,Cosmetics,9,150,1350
8400,20-11-2023,Jill Parker,Lucknow,9.10411E+11,Daal,Grocery,8,130,1040
5700,19-08-2023,Jeremy Jennings,Mumbai,9.17E+11,Mazaa,Cold Drink,2,20,40
1501,07-01-2023,Jessica Santos,Hyderabad,9.1661E+11,Perfume,Beauty,9,80,720
1382,30-10-2022,Sheila Diaz,Kolkata,9.14535E+11,Sprite,Cold Drink,7,30,210
1808,07-10-2023,Laurie Gardner,Ahmedabad,9.11659E+11,Shampoo,Beauty,3,40,120
4072,19-02-2023,Jamie Collins,Jaipur,9.19377E+11,Perfume,Beauty,9,80,720
6855,13-06-2022,Marcus Duarte,Kolkata,9.15441E+11,Mazaa,Cold Drink,1,20,20
7097,11-02-2022,Michael Powers,Bangalore,9.14219E+11,Face Cream,Cosmetics,4,100,400
6852,16-02-2022,Cindy Schultz,Pune,9.16587E+11,Bath Soap,Cosmetics,5,80,400
1266,04-01-2022,Mark Perez,Kolkata,9.14354E+11,Frooti,Cold Drink,5,30,150
6956,26-03-2023,Mariah Velasquez,Mumbai,9.17567E+11,Face Cream,Cosmetics,8,100,800
8076,18-04-2023,Richard Bailey,Jaipur,9.1784E+11,Shampoo,Beauty,4,40,160
5031,12-04-2023,Michelle Walker,Chennai,9.17191E+11,Rice,Grocery,3,100,300
6572,06-02-2022,Jacob Murray,Bangalore,9.18962E+11,Sugar,Grocery,7,30,210
2113,14-06-2022,Christina Harris,Jaipur,9.19689E+11,Lipstick,Beauty,2,40,80
2542,04-10-2023,Mark Wiley,Pune,9.18148E+11,Mazaa,Cold Drink,7,20,140
6602,13-05-2022,Andrew Smith,Bangalore,9.1385E+11,Pepsi,Cold Drink,6,20,120
5989,03-08-2023,Darrell Smith,Bangalore,9.18373E+11,Perfume,Beauty,10,80,800
6266,07-01-2023,Sue Willis,Kolkata,9.19058E+11,Lipstick,Beauty,9,40,360
5138,04-02-2023,Brian Cole,Mumbai,9.11327E+11,Perfume,Beauty,3,80,240
8513,05-06-2022,Eric Frank,Bangalore,9.10109E+11,Face Cream,Cosmetics,3,100,300
5496,20-07-2023,Mark Bowen,Pune,9.15086E+11,Mazaa,Cold Drink,6,20,120
8478,28-03-2022,Elizabeth Malone,Ahmedabad,9.16614E+11,Bath Soap,Cosmetics,4,80,320
3969,20-02-2022,Frank Smith,Lucknow,9.13282E+11,Shampoo,Beauty,3,40,120
7426,09-07-2023,Tanya Cox,Bangalore,9.12986E+11,Pepsi,Cold Drink,4,20,80
2283,11-11-2023,William Garrett,Kolkata,9.17986E+11,Sprite,Cold Drink,3,30,90
4068,13-02-2022,Dawn Kidd,Ahmedabad,9.196E+11,Wheat,Grocery,1,120,120
3528,12-05-2022,Nathan Robinson,Hyderabad,9.15108E+11,Body Lotion,Cosmetics,6,200,1200
6914,02-02-2023,Edward Elliott,Kolkata,9.11879E+11,Face Cream,Cosmetics,9,100,900
1321,13-10-2022,Natalie Morgan,Kolkata,9.16692E+11,Body Lotion,Cosmetics,3,200,600
1525,09-08-2023,Robert Shaw,Jaipur,9.10641E+11,Hair Spray,Cosmetics,6,230,1380
9966,17-10-2022,Cheryl Robles,Kolkata,9.10941E+11,Bath Soap,Cosmetics,3,80,240
1328,30-03-2022,Daniel Kaiser,Hyderabad,9.15185E+11,Hair Gel,Cosmetics,3,150,450
2606,23-02-2022,Marco Burton,Lucknow,9.14659E+11,Body Lotion,Cosmetics,2,200,400
3352,12-11-2022,Austin Benitez,Kolkata,9.11526E+11,Mazaa,Cold Drink,8,20,160
4426,02-01-2023,Chase Franklin,Ahmedabad,9.14297E+11,Coca-Cola,Cold Drink,7,40,280
4304,24-09-2022,Frances Jones,Hyderabad,9.17785E+11,Lipstick,Beauty,10,40,400
8886,07-12-2022,Joseph Cobb,Mumbai,9.19568E+11,Perfume,Beauty,10,80,800
8181,14-05-2023,Randy Wilson,Lucknow,9.14533E+11,Face Cream,Cosmetics,7,100,700
6424,27-09-2022,Carlos Murphy,Jaipur,9.13594E+11,Wheat,Grocery,8,120,960
3114,03-05-2022,Sandra Velez,Mumbai,9.19704E+11,Wheat,Grocery,10,120,1200
2168,29-09-2022,Steven Lewis,Mumbai,9.17344E+11,Face Cream,Cosmetics,5,100,500
4584,09-07-2023,Keith Porter,Bangalore,9.1145E+11,Perfume,Beauty,2,80,160
5919,16-09-2022,Anthony Orr,Lucknow,9.14813E+11,Wheat,Grocery,5,120,600
9472,03-09-2023,Summer Grant,Jaipur,9.10019E+11,Daal,Grocery,2,130,260
9995,05-03-2022,Gregory Hill,Mumbai,9.13736E+11,Bath Soap,Cosmetics,5,80,400
9637,05-11-2023,Kristen Morgan,Ahmedabad,9.14231E+11,Hair Spray,Cosmetics,6,230,1380
9169,03-06-2022,Doris Holland,Kolkata,9.15094E+11,Lipstick,Beauty,8,40,320
4577,07-12-2022,Paul Eaton,Jaipur,9.1278E+11,Frooti,Cold Drink,6,30,180
4406,11-03-2022,Gail Wu,Jaipur,9.13464E+11,Perfume,Beauty,10,80,800
